,NumExp,CPR,Concept,F1Score,Pattern,Encoding,Pattern Complexity,Recall,Examples,TH,Accuracy,Precision
989,5,178.28,Orb,59.23,SVM,Agent,10,58.4,[1306 1020  558 1332  570],0.0,59.8,60.08
990,5,253.75,Level Door,84.01,Double,Agent,10,78.8,[507 488 435 569 573],0.2,85.0,89.95
991,5,198.07,Level Door,53.56,Double,Agent,10,37.6,[507 488 435 569 573],0.5,67.4,93.07
992,5,190.70000000000002,Green Door,59.62,Double,Agent,10,49.6,[825 720 734 769 642],0.2,66.4,74.7
993,5,177.31,Green Door,41.59,Double,Agent,10,27.2,[825 720 734 769 642],0.5,61.8,88.31
994,5,163.88000000000002,Key Door,44.63,Double,Agent,10,32.4,[888 858 936 857 989],0.2,59.8,71.68
995,5,160.8,Key Door,24.83,Double,Agent,10,14.4,[888 858 936 857 989],0.5,56.4,90.0
996,5,181.5,Other Door,45.56,Double,Agent,10,30.8,[1216 1171 1285 1285 1121],0.2,63.2,87.5
997,5,157.20000000000002,Other Door,9.16,Double,Agent,10,4.8,[1216 1171 1285 1285 1121],0.5,52.4,100.0
998,5,144.01,Key,35.36,Double,Agent,10,24.4,[839 244 327 308 812],0.2,55.4,64.21
999,5,131.58,Key,5.41,Double,Agent,10,2.8,[839 244 327 308 812],0.5,51.0,77.78
1000,5,216.59999999999997,Orb,70.54,Double,Agent,10,63.2,[ 196  163 1018  556  789],0.2,73.6,79.8
1001,5,179.56,Orb,44.97,Double,Agent,10,30.4,[ 196  163 1018  556  789],0.5,62.8,86.36
1002,5,258.32,Level Door,86.21,SVM,Agent,10,90.0,[574 473 530 597 534],0.0,85.6,82.72
1003,5,191.13,Green Door,64.46,SVM,Agent,10,70.0,[794 620 823 736 644],0.0,61.4,59.73
1004,5,176.24,Key Door,57.45,SVM,Agent,10,53.2,[1091  927  874  940  984],0.0,60.6,62.44
1005,5,173.53,Other Door,55.8,SVM,Agent,10,50.0,[1243 1191 1221 1169 1305],0.0,60.4,63.13
1006,5,200.45,Key,65.96,SVM,Agent,10,62.0,[ 231 1079  314  332  236],0.0,68.0,70.45
1007,5,175.03,Orb,57.85,SVM,Agent,10,56.0,[ 754 1036  197  589  771],0.0,59.2,59.83
1008,5,215.94,Level Door,68.27,Double,Agent,10,56.8,[577 390 393 481 506],0.2,73.6,85.54
1009,5,178.95,Level Door,38.22,Double,Agent,10,24.0,[577 390 393 481 506],0.5,61.2,93.75
1010,5,197.72000000000003,Green Door,64.96,Double,Agent,10,60.8,[765 794 625 633 677],0.2,67.2,69.72
1011,5,187.2,Green Door,54.74,Double,Agent,10,41.6,[765 794 625 633 677],0.5,65.6,80.0
1012,5,169.26,Key Door,56.87,Double,Agent,10,58.8,[1030 1062  920  982  863],0.2,55.4,55.06
1013,5,134.6,Key Door,13.14,Double,Agent,10,7.2,[1030 1062  920  982  863],0.5,52.4,75.0
1014,5,183.53,Other Door,50.56,Double,Agent,10,36.4,[1237 1207 1308 1307 1186],0.2,64.4,82.73
1015,5,157.04,Other Door,14.76,Double,Agent,10,8.0,[1237 1207 1308 1307 1186],0.5,53.8,95.24
1016,5,151.12,Key,48.46,Double,Agent,10,44.0,[ 237 1067  262  293  246],0.2,53.2,53.92
1017,5,138.47,Key,30.06,Double,Agent,10,19.6,[ 237 1067  262  293  246],0.5,54.4,64.47
1018,5,231.51,Orb,74.94,Double,Agent,10,65.2,[1031  173 1304  185  178],0.2,78.2,88.11
1019,5,203.52,Orb,59.36,Double,Agent,10,44.4,[1031  173 1304  185  178],0.5,69.6,89.52
1020,5,227.18,Level Door,76.04,SVM,Agent,10,87.6,[353 498 591 550 371],0.0,72.4,67.18
1021,5,206.48000000000002,Green Door,69.55,SVM,Agent,10,80.4,[782 632 671 778 825],0.0,64.8,61.28
1022,5,199.38,Key Door,67.26,SVM,Agent,10,75.6,[ 892  995  972  851 1055],0.0,63.2,60.58
1023,5,207.84,Other Door,69.62,SVM,Agent,10,72.4,[1182 1122 1296 1319 1161],0.0,68.4,67.04
1024,5,170.92,Key,52.09,SVM,Agent,10,42.4,[281 282 277 325 276],0.0,61.0,67.52
1025,5,184.68,Orb,62.36,SVM,Agent,10,67.6,[ 779 1345  590 1307 1016],0.0,59.2,57.88
1026,5,242.92,Level Door,80.17,Double,Agent,10,74.4,[429 531 418 387 557],0.2,81.6,86.92
1027,5,193.12,Level Door,49.11,Double,Agent,10,33.2,[429 531 418 387 557],0.5,65.6,94.32
1028,5,201.29000000000002,Green Door,64.52,Double,Agent,10,56.0,[659 660 667 773 671],0.2,69.2,76.09
1029,5,185.36999999999998,Green Door,46.75,Double,Agent,10,31.6,[659 660 667 773 671],0.5,64.0,89.77
1030,5,136.49,Key Door,43.52,Double,Agent,10,39.6,[1001 1011  993  970  880],0.2,48.6,48.29
1031,5,94.89000000000001,Key Door,13.82,Double,Agent,10,8.4,[1001 1011  993  970  880],0.5,47.6,38.89
1032,5,177.44,Other Door,57.4,Double,Agent,10,52.0,[1343 1305 1346 1227 1143],0.2,61.4,64.04
1033,5,156.73999999999998,Other Door,33.33,Double,Agent,10,21.2,[1343 1305 1346 1227 1143],0.5,57.6,77.94
1034,5,145.62,Key,41.45,Double,Agent,10,32.0,[ 311 1078  315  251 1064],0.2,54.8,58.82
1035,5,114.19999999999999,Key,6.79,Double,Agent,10,3.6,[ 311 1078  315  251 1064],0.5,50.6,60.0
1036,5,237.42,Orb,78.47,Double,Agent,10,73.6,[ 767  562 1309  155  199],0.2,79.8,84.02
1037,5,204.69,Orb,57.62,Double,Agent,10,41.6,[ 767  562 1309  155  199],0.5,69.4,93.69
1038,5,211.04999999999998,Level Door,70.97,SVM,Agent,10,83.6,[407 547 549 519 449],0.0,65.8,61.65
1039,5,194.7,Green Door,65.86,SVM,Agent,10,76.0,[703 644 697 733 666],0.0,60.6,58.1
1040,5,181.8,Key Door,61.8,SVM,Agent,10,71.2,[1008  940  997 1019  972],0.0,56.0,54.6
1041,5,190.05,Other Door,63.32,SVM,Agent,10,63.2,[1204 1345 1147 1160 1332],0.0,63.4,63.45
1042,5,175.62,Key,56.57,SVM,Agent,10,50.8,[222 300 239 286 818],0.0,61.0,63.82
1043,5,221.15,Orb,74.07,SVM,Agent,10,88.0,[1308  790 1031  152  177],0.0,69.2,63.95
1044,5,222.78,Level Door,71.23,Double,Agent,10,60.4,[479 508 382 488 414],0.2,75.6,86.78
1045,5,198.94,Level Door,52.32,Double,Agent,10,36.0,[479 508 382 488 414],0.5,67.2,95.74
1046,5,200.02999999999997,Green Door,65.66,Double,Agent,10,61.2,[644 709 656 738 748],0.2,68.0,70.83
1047,5,192.43,Green Door,55.38,Double,Agent,10,41.2,[644 709 656 738 748],0.5,66.8,84.43
1048,5,109.19999999999999,Key Door,31.22,Double,Agent,10,25.6,[1055 1035  851 1052  852],0.2,43.6,40.0
1049,5,80.61,Key Door,7.04,Double,Agent,10,4.0,[1055 1035  851 1052  852],0.5,47.2,29.41
1050,5,198.54,Other Door,59.43,Double,Agent,10,46.0,[1180 1111 1216 1193 1277],0.2,68.6,83.94
1051,5,165.97000000000003,Other Door,22.61,Double,Agent,10,12.8,[1180 1111 1216 1193 1277],0.5,56.2,96.97
1052,5,154.23,Key,39.77,Double,Agent,10,28.0,[1081  223  343 1098  266],0.2,57.6,68.63
1053,5,129.01999999999998,Key,9.7,Double,Agent,10,5.2,[1081  223  343 1098  266],0.5,51.6,72.22
1054,5,237.27,Orb,79.03,Double,Agent,10,78.4,[ 769  186  772 1339  582],0.2,79.2,79.67
1055,5,175.69,Orb,39.75,Double,Agent,10,25.6,[ 769  186  772 1339  582],0.5,61.2,88.89
1056,5,263.23,Level Door,87.79,SVM,Agent,10,89.2,[464 406 503 384 384],0.0,87.6,86.43
1057,5,204.41000000000003,Green Door,68.75,SVM,Agent,10,74.8,[749 831 776 711 623],0.0,66.0,63.61
1058,5,174.57999999999998,Key Door,56.32,SVM,Agent,10,50.8,[1002  856  941  888 1064],0.0,60.6,63.18
1059,5,144.69,Other Door,48.95,SVM,Agent,10,51.2,[1337 1341 1136 1345 1296],0.0,46.6,46.89
1060,5,189.53,Key,64.25,SVM,Agent,10,74.4,[ 843  278  341  232 1084],0.0,58.6,56.53
1061,5,161.2,Orb,50.24,SVM,Agent,10,42.8,[159 557 150 565 559],0.0,57.6,60.8
1062,5,230.68,Level Door,76.27,Double,Agent,10,72.0,[520 457 573 551 461],0.2,77.6,81.08
1063,5,172.63,Level Door,36.83,Double,Agent,10,23.2,[520 457 573 551 461],0.5,60.2,89.23
1064,5,196.40999999999997,Green Door,64.69,Double,Agent,10,61.2,[690 715 647 676 728],0.2,66.6,68.61
1065,5,167.44,Green Door,44.51,Double,Agent,10,31.6,[690 715 647 676 728],0.5,60.6,75.24
1066,5,148.89000000000001,Key Door,38.07,Double,Agent,10,26.8,[ 934  949  968  996 1076],0.2,56.4,65.69
1067,5,128.19,Key Door,17.36,Double,Agent,10,10.0,[ 934  949  968  996 1076],0.5,52.4,65.79
1068,5,150.23000000000002,Other Door,43.01,Double,Agent,10,33.2,[1276 1343 1300 1314 1218],0.2,56.0,61.03
1069,5,157.5,Other Door,24.14,Double,Agent,10,14.0,[1276 1343 1300 1314 1218],0.5,56.0,87.5
1070,5,139.38,Key,37.4,Double,Agent,10,27.6,[278 842 282 340 298],0.2,53.8,57.98
1071,5,141.32,Key,23.49,Double,Agent,10,14.0,[278 842 282 340 298],0.5,54.4,72.92
1072,5,222.76,Orb,71.36,Double,Agent,10,60.8,[ 587  560  584  195 1005],0.2,75.6,86.36
1073,5,173.5,Orb,39.13,Double,Agent,10,25.2,[ 587  560  584  195 1005],0.5,60.8,87.5
1074,5,218.45,Level Door,71.62,SVM,Agent,10,65.6,[567 526 476 495 568],0.0,74.0,78.85
1075,5,202.44,Green Door,68.28,SVM,Agent,10,78.8,[660 811 683 806 638],0.0,63.4,60.24
1076,5,158.16,Key Door,48.69,SVM,Agent,10,40.8,[978 896 885 913 870],0.0,57.0,60.36
1077,5,187.58,Other Door,62.14,SVM,Agent,10,60.4,[1159 1182 1265 1159 1130],0.0,63.2,63.98
1078,5,205.14999999999998,Key,68.95,SVM,Agent,10,88.8,[ 806  219 1087  316  345],0.0,60.0,56.35
1079,5,195.34,Orb,66.12,SVM,Agent,10,80.0,[1035  157 1048 1015  192],0.0,59.0,56.34
1080,5,227.26999999999998,Level Door,75.46,Double,Agent,10,73.2,[432 506 357 511 568],0.2,76.2,77.87
1081,5,193.27,Level Door,46.81,Double,Agent,10,30.8,[432 506 357 511 568],0.5,65.0,97.47
1082,5,184.94,Green Door,61.57,Double,Agent,10,61.2,[672 689 681 723 819],0.2,61.8,61.94
1083,5,177.85,Green Door,46.55,Double,Agent,10,32.4,[672 689 681 723 819],0.5,62.8,82.65
1084,5,129.92,Key Door,32.58,Double,Agent,10,23.2,[ 918  854 1013  993  991],0.2,52.0,54.72
1085,5,127.19999999999999,Key Door,10.37,Double,Agent,10,5.6,[ 918  854 1013  993  991],0.5,51.6,70.0
1086,5,177.25,Other Door,52.69,Double,Agent,10,41.2,[1111 1326 1296 1264 1295],0.2,63.0,73.05
1087,5,170.15,Other Door,30.2,Double,Agent,10,18.0,[1111 1326 1296 1264 1295],0.5,58.4,93.75
1088,5,146.17000000000002,Key,42.05,Double,Agent,10,32.8,[ 288  233  280  214 1099],0.2,54.8,58.57
1089,5,144.83,Key,28.75,Double,Agent,10,18.0,[ 288  233  280  214 1099],0.5,55.4,71.43
1090,5,217.44,Orb,71.97,Double,Agent,10,68.8,[1326  552  785  580 1030],0.2,73.2,75.44
1091,5,150.23999999999998,Orb,31.01,Double,Agent,10,19.6,[1326  552  785  580 1030],0.5,56.4,74.24
1092,5,251.99,Level Door,84.13,SVM,Agent,10,88.0,[497 353 436 526 368],0.0,83.4,80.59
1093,5,199.32999999999998,Green Door,67.31,SVM,Agent,10,83.6,[673 696 828 759 677],0.0,59.4,56.33
1094,5,195.19,Key Door,63.6,SVM,Agent,10,58.0,[ 864 1013 1009  926  999],0.0,66.8,70.39
1095,5,209.63,Other Door,66.19,SVM,Agent,10,55.2,[1128 1177 1286 1208 1118],0.0,71.8,82.63
1096,5,215.7,Key,72.0,SVM,Agent,10,93.6,[211 237 800 216 814],0.0,63.6,58.5
1097,5,176.1,Orb,55.69,SVM,Agent,10,48.0,[ 575  587  196 1338 1028],0.0,61.8,66.3
1098,5,225.11,Level Door,73.49,Double,Agent,10,66.0,[436 467 593 438 536],0.2,76.2,82.91
1099,5,208.28,Level Door,60.16,Double,Agent,10,44.4,[436 467 593 438 536],0.5,70.6,93.28
1100,5,202.24,Green Door,65.62,Double,Agent,10,58.8,[647 709 610 799 713],0.2,69.2,74.24
1101,5,136.2,Green Door,15.11,Double,Agent,10,8.4,[647 709 610 799 713],0.5,52.8,75.0
1102,5,161.09,Key Door,48.9,Double,Agent,10,40.0,[ 930  908 1039  963  884],0.2,58.2,62.89
1103,5,145.8,Key Door,15.27,Double,Agent,10,8.4,[ 930  908 1039  963  884],0.5,53.4,84.0
1104,5,180.54999999999998,Other Door,54.64,Double,Agent,10,43.6,[1182 1136 1220 1114 1311],0.2,63.8,73.15
1105,5,173.67000000000002,Other Door,35.48,Double,Agent,10,22.0,[1182 1136 1220 1114 1311],0.5,60.0,91.67
1106,5,157.23,Key,42.74,Double,Agent,10,31.2,[297 337 300 203 328],0.2,58.2,67.83
1107,5,148.78,Key,21.53,Double,Agent,10,12.4,[297 337 300 203 328],0.5,54.8,81.58
1108,5,198.86,Orb,64.76,Double,Agent,10,58.8,[ 785  166  753  571 1017],0.2,68.0,72.06
1109,5,162.41,Orb,33.76,Double,Agent,10,21.2,[ 785  166  753  571 1017],0.5,58.4,82.81
1110,5,253.96999999999997,Level Door,84.76,SVM,Agent,10,91.2,[518 366 585 589 411],0.0,83.6,79.17
1111,5,207.54,Green Door,69.73,SVM,Agent,10,88.0,[613 621 770 733 682],0.0,61.8,57.74
1112,5,176.67,Key Door,54.81,SVM,Agent,10,45.6,[ 870  900 1075  876  947],0.0,62.4,68.67
1113,5,178.82,Other Door,59.88,SVM,Agent,10,61.2,[1276 1265 1100 1120 1260],0.0,59.0,58.62
1114,5,149.17,Key,45.3,SVM,Agent,10,37.6,[ 200 1052  289 1086 1055],0.0,54.6,56.97
1115,5,192.62,Orb,62.72,SVM,Agent,10,57.2,[ 172  772 1323  178 1345],0.0,66.0,69.42
1116,5,209.14,Level Door,66.82,Double,Agent,10,57.2,[512 575 408 390 531],0.2,71.6,80.34
1117,5,186.45000000000002,Level Door,50.98,Double,Agent,10,36.4,[512 575 408 390 531],0.5,65.0,85.05
1118,5,199.83,Green Door,66.11,Double,Agent,10,63.6,[723 681 848 849 777],0.2,67.4,68.83
1119,5,182.98,Green Door,49.86,Double,Agent,10,35.6,[723 681 848 849 777],0.5,64.2,83.18
1120,5,158.70999999999998,Key Door,47.38,Double,Agent,10,38.0,[ 926  948  928  991 1078],0.2,57.8,62.91
1121,5,151.53,Key Door,10.57,Double,Agent,10,5.6,[ 926  948  928  991 1078],0.5,52.6,93.33
1122,5,115.49000000000001,Other Door,29.04,Double,Agent,10,21.2,[1329 1308 1164 1231 1325],0.2,48.2,46.09
1123,5,127.19999999999999,Other Door,10.37,Double,Agent,10,5.6,[1329 1308 1164 1231 1325],0.5,51.6,70.0
1124,5,135.78,Key,31.05,Double,Agent,10,20.8,[ 843  280  313  209 1055],0.2,53.8,61.18
1125,5,118.10000000000001,Key,9.59,Double,Agent,10,5.2,[ 843  280  313  209 1055],0.5,51.0,61.9
1126,5,223.74,Orb,72.93,Double,Agent,10,65.2,[1035 1022  199 1015  779],0.2,75.8,82.74
1127,5,183.68,Orb,39.49,Double,Agent,10,24.8,[1035 1022  199 1015  779],0.5,62.0,96.88
1128,5,234.2,Level Door,77.76,SVM,Agent,10,97.2,[476 399 395 356 475],0.0,72.2,64.8
1129,5,195.39,Green Door,66.13,SVM,Agent,10,81.6,[809 695 618 635 848],0.0,58.2,55.59
1130,5,173.72,Key Door,58.65,SVM,Agent,10,62.4,[ 858  862  968 1038 1059],0.0,56.0,55.32
1131,5,123.32,Other Door,39.39,SVM,Agent,10,36.4,[1144 1261 1255 1335 1344],0.0,44.0,42.92
1132,5,163.43,Key,55.7,SVM,Agent,10,61.6,[ 340 1086  264 1097  330],0.0,51.0,50.83
1133,5,210.72,Orb,70.61,SVM,Agent,10,74.0,[1341  187  785  198  196],0.0,69.2,67.52
1134,5,205.0,Level Door,66.67,Double,Agent,10,60.0,[562 408 461 580 351],0.2,70.0,75.0
1135,5,198.90000000000003,Level Door,57.53,Double,Agent,10,42.8,[562 408 461 580 351],0.5,68.4,87.7
1136,5,197.15,Green Door,64.98,Double,Agent,10,61.6,[614 654 711 674 833],0.2,66.8,68.75
1137,5,191.56,Green Door,53.85,Double,Agent,10,39.2,[614 654 711 674 833],0.5,66.4,85.96
1138,5,119.75999999999999,Key Door,25.0,Double,Agent,10,16.4,[ 962  989  992  852 1049],0.2,50.8,52.56
1139,5,117.67,Key Door,1.58,Double,Agent,10,0.8,[ 962  989  992  852 1049],0.5,50.2,66.67
1140,5,198.38,Other Door,62.17,Double,Agent,10,51.6,[1197 1170 1213 1182 1165],0.2,68.6,78.18
1141,5,167.4,Other Door,20.79,Double,Agent,10,11.6,[1197 1170 1213 1182 1165],0.5,55.8,100.0
1142,5,147.31,Key,41.47,Double,Agent,10,31.6,[1061  334 1050  266  336],0.2,55.4,60.31
1143,5,113.78999999999999,Key,16.83,Double,Agent,10,10.0,[1061  334 1050  266  336],0.5,50.6,53.19
1144,5,227.65000000000003,Orb,75.52,Double,Agent,10,72.8,[791 183 197 160 568],0.2,76.4,78.45
1145,5,193.39,Orb,53.22,Double,Agent,10,38.0,[791 183 197 160 568],0.5,66.6,88.79
1146,5,161.36,Level Door,51.25,SVM,Agent,10,45.2,[459 544 497 452 481],0.0,57.0,59.16
1147,5,220.23000000000002,Green Door,73.58,SVM,Agent,10,75.2,[839 743 712 794 626],0.0,73.0,72.03
1148,5,162.01999999999998,Key Door,52.88,SVM,Agent,10,49.6,[ 935 1016 1034 1010  905],0.0,55.8,56.62
1149,5,175.98000000000002,Other Door,58.37,SVM,Agent,10,57.2,[1232 1259 1123 1146 1333],0.0,59.2,59.58
1150,5,187.76,Key,63.6,SVM,Agent,10,72.0,[244 303 228 212 313],0.0,58.8,56.96
1151,5,217.86,Orb,72.87,SVM,Agent,10,90.8,[1023 1047 1327  750  166],0.0,66.2,60.86
1152,5,241.05,Level Door,79.57,Double,Agent,10,74.0,[441 483 402 495 395],0.2,81.0,86.05
1153,5,204.07999999999998,Level Door,55.68,Double,Agent,10,39.2,[441 483 402 495 395],0.5,68.8,96.08
1154,5,200.04999999999998,Green Door,64.72,Double,Agent,10,57.6,[830 809 738 795 688],0.2,68.6,73.85
1155,5,180.48000000000002,Green Door,48.88,Double,Agent,10,34.8,[830 809 738 795 688],0.5,63.6,82.08
1156,5,153.76,Key Door,48.28,Double,Agent,10,42.0,[ 882 1019  963 1051 1031],0.2,55.0,56.76
1157,5,122.91,Key Door,24.37,Double,Agent,10,15.6,[ 882 1019  963 1051 1031],0.5,51.6,55.71
1158,5,198.93,Other Door,66.53,Double,Agent,10,68.0,[1164 1222 1321 1328 1275],0.2,65.8,65.13
1159,5,145.67,Other Door,23.13,Double,Agent,10,13.6,[1164 1222 1321 1328 1275],0.5,54.8,77.27
1160,5,146.17000000000002,Key,43.46,Double,Agent,10,35.2,[1069  337  269  268  298],0.2,54.2,56.77
1161,5,136.53,Key,26.28,Double,Agent,10,16.4,[1069  337  269  268  298],0.5,54.0,66.13
1162,5,223.80999999999997,Orb,73.05,Double,Agent,10,65.6,[ 554 1015  578 1011  757],0.2,75.8,82.41
1163,5,174.63,Orb,30.41,Double,Agent,10,18.0,[ 554 1015  578 1011  757],0.5,58.8,97.83
1164,5,228.87,Level Door,76.16,SVM,Agent,10,95.2,[385 412 516 369 393],0.0,70.2,63.47
1165,5,204.85,Green Door,66.52,SVM,Agent,10,59.6,[744 605 797 625 635],0.0,70.0,75.25
1166,5,182.4,Key Door,59.87,SVM,Agent,10,56.4,[ 855  919 1028 1047 1057],0.0,62.2,63.8
1167,5,199.84,Other Door,62.83,SVM,Agent,10,52.4,[1186 1111 1157 1115 1103],0.0,69.0,78.44
1168,5,194.66000000000003,Key,65.91,SVM,Agent,10,81.2,[308 203 276 283 843],0.0,58.0,55.46
1169,5,199.97,Orb,65.36,SVM,Agent,10,60.0,[ 550  578 1305  551 1326],0.0,68.2,71.77
1170,5,231.0,Level Door,75.56,Double,Agent,10,68.0,[397 558 472 438 525],0.2,78.0,85.0
1171,5,207.31,Level Door,59.18,Double,Agent,10,43.2,[397 558 472 438 525],0.5,70.2,93.91
1172,5,190.3,Green Door,61.44,Double,Agent,10,54.8,[621 810 748 701 824],0.2,65.6,69.9
1173,5,190.26,Green Door,56.02,Double,Agent,10,42.8,[621 810 748 701 824],0.5,66.4,81.06
1174,5,192.42000000000002,Key Door,59.26,Double,Agent,10,48.0,[ 978  992 1053 1073 1019],0.2,67.0,77.42
1175,5,155.39999999999998,Key Door,16.73,Double,Agent,10,9.2,[ 978  992 1053 1073 1019],0.5,54.2,92.0
1176,5,217.38,Other Door,65.27,Double,Agent,10,50.0,[1278 1168 1287 1148 1159],0.2,73.4,93.98
1177,5,198.54000000000002,Other Door,53.3,Double,Agent,10,37.2,[1278 1168 1287 1148 1159],0.5,67.4,93.94
1178,5,168.23000000000002,Key,55.42,Double,Agent,10,53.2,[ 250  274  846 1050  237],0.2,57.2,57.83
1179,5,150.60000000000002,Key,16.0,Double,Agent,10,8.8,[ 250  274  846 1050  237],0.5,53.8,88.0
1180,5,228.04,Orb,75.57,Double,Agent,10,72.4,[1024 1001 1339  788  750],0.2,76.6,79.04
1181,5,199.97000000000003,Orb,60.15,Double,Agent,10,46.8,[1024 1001 1339  788  750],0.5,69.0,84.17
1182,5,239.28,Level Door,79.93,SVM,Agent,10,90.0,[540 406 488 415 509],0.0,77.4,71.88
1183,5,182.93,Green Door,61.39,SVM,Agent,10,63.6,[756 660 841 813 628],0.0,60.0,59.33
1184,5,175.49,Key Door,59.53,SVM,Agent,10,65.6,[1026  941  952  916  937],0.0,55.4,54.49
1185,5,209.65,Other Door,70.5,SVM,Agent,10,78.4,[1260 1323 1107 1101 1171],0.0,67.2,64.05
1186,5,185.93,Key,62.45,SVM,Agent,10,65.2,[ 845  259 1060  253  265],0.0,60.8,59.93
1187,5,215.01999999999998,Orb,72.03,SVM,Agent,10,89.6,[ 785  764  161  798 1341],0.0,65.2,60.22
1188,5,242.16000000000003,Level Door,79.74,Double,Agent,10,73.2,[561 502 582 500 551],0.2,81.4,87.56
1189,5,206.96,Level Door,59.4,Double,Agent,10,43.6,[561 502 582 500 551],0.5,70.2,93.16
1190,5,186.55,Green Door,61.7,Double,Agent,10,59.6,[647 709 662 699 770],0.2,63.0,63.95
1191,5,154.87,Green Door,32.28,Double,Agent,10,20.4,[647 709 662 699 770],0.5,57.2,77.27
1192,5,166.21,Key Door,50.12,Double,Agent,10,40.4,[1004  899 1006  964  895],0.2,59.8,66.01
1193,5,144.21,Key Door,19.01,Double,Agent,10,10.8,[1004  899 1006  964  895],0.5,54.0,79.41
1194,5,213.95999999999998,Other Door,66.99,Double,Agent,10,54.8,[1156 1294 1183 1202 1121],0.2,73.0,86.16
1195,5,184.48000000000002,Other Door,45.51,Double,Agent,10,30.4,[1156 1294 1183 1202 1121],0.5,63.6,90.48
1196,5,152.12,Key,49.24,Double,Agent,10,45.6,[310 346 810 848 330],0.2,53.0,53.52
1197,5,109.99000000000001,Key,19.23,Double,Agent,10,12.0,[310 346 810 848 330],0.5,49.6,48.39
1198,5,209.04999999999998,Orb,68.8,Double,Agent,10,64.4,[ 555 1324  788  195  575],0.2,70.8,73.85
1199,5,174.45,Orb,46.76,Double,Agent,10,33.2,[ 555 1324  788  195  575],0.5,62.2,79.05
1200,5,251.1,Level Door,82.71,SVM,Agent,10,75.6,[413 467 440 418 351],0.0,84.2,91.3
1201,5,134.52,Green Door,41.74,SVM,Agent,10,36.4,[817 686 805 674 829],0.0,49.2,48.92
1202,5,167.48000000000002,Key Door,52.46,SVM,Agent,10,44.8,[1069 1078  931  951 1013],0.0,59.4,63.28
1203,5,213.86,Other Door,68.24,SVM,Agent,10,58.0,[1281 1296 1180 1281 1154],0.0,73.0,82.86
1204,5,172.23,Key,54.79,SVM,Agent,10,48.0,[1066  327  818  823 1085],0.0,60.4,63.83
1205,5,212.21,Orb,71.33,SVM,Agent,10,79.6,[ 591 1039  153  763  167],0.0,68.0,64.61
1206,5,201.09,Level Door,62.22,Double,Agent,10,50.4,[359 422 557 557 352],0.2,69.4,81.29
1207,5,184.89,Level Door,47.06,Double,Agent,10,32.0,[359 422 557 557 352],0.5,64.0,88.89
1208,5,197.08,Green Door,64.5,Double,Agent,10,59.6,[629 782 634 649 755],0.2,67.2,70.28
1209,5,184.76999999999998,Green Door,48.12,Double,Agent,10,33.2,[629 782 634 649 755],0.5,64.2,87.37
1210,5,172.83,Key Door,51.4,Double,Agent,10,40.4,[855 958 933 876 986],0.2,61.8,70.63
1211,5,148.35999999999999,Key Door,14.65,Double,Agent,10,8.0,[855 958 933 876 986],0.5,53.4,86.96
1212,5,216.63,Other Door,68.59,Double,Agent,10,57.2,[1264 1211 1291 1144 1339],0.2,73.8,85.63
1213,5,196.17,Other Door,53.93,Double,Agent,10,38.4,[1264 1211 1291 1144 1339],0.5,67.2,90.57
1214,5,152.99,Key,41.21,Double,Agent,10,30.0,[287 284 813 829 849],0.2,57.2,65.79
1215,5,121.67,Key,7.55,Double,Agent,10,4.0,[287 284 813 829 849],0.5,51.0,66.67
1216,5,242.1,Orb,80.49,Double,Agent,10,78.4,[ 599  568 1035  769  797],0.2,81.0,82.7
1217,5,206.70999999999998,Orb,61.42,Double,Agent,10,46.8,[ 599  568 1035  769  797],0.5,70.6,89.31
1218,5,243.35999999999999,Level Door,81.11,SVM,Agent,10,93.6,[403 363 568 359 368],0.0,78.2,71.56
1219,5,196.8,Green Door,66.46,SVM,Agent,10,86.4,[666 753 841 695 809],0.0,56.4,54.0
1220,5,188.97000000000003,Key Door,60.59,SVM,Agent,10,53.2,[ 859  851 1075  896 1096],0.0,65.4,70.37
1221,5,214.1,Other Door,71.85,SVM,Agent,10,77.6,[1153 1149 1168 1144 1306],0.0,69.6,66.9
1222,5,165.03,Key,55.29,SVM,Agent,10,56.4,[273 203 804 804 256],0.0,54.4,54.23
1223,5,204.38,Orb,68.88,SVM,Agent,10,78.8,[ 166  184 1341  789 1301],0.0,64.4,61.18
1224,5,214.72,Level Door,69.12,Double,Agent,10,60.0,[597 472 358 376 484],0.2,73.2,81.52
1225,5,203.66,Level Door,57.46,Double,Agent,10,41.6,[597 472 358 376 484],0.5,69.2,92.86
1226,5,178.22,Green Door,57.71,Double,Agent,10,52.4,[685 843 713 831 730],0.2,61.6,64.22
1227,5,141.73,Green Door,11.19,Double,Agent,10,6.0,[685 843 713 831 730],0.5,52.4,83.33
1228,5,175.8,Key Door,46.29,Double,Agent,10,32.4,[1034  884  883  971  888],0.2,62.4,81.0
1229,5,162.43,Key Door,19.42,Double,Agent,10,10.8,[1034  884  883  971  888],0.5,55.2,96.43
1230,5,194.13000000000002,Other Door,62.24,Double,Agent,10,54.4,[1269 1250 1231 1153 1206],0.2,67.0,72.73
1231,5,180.15,Other Door,40.13,Double,Agent,10,25.6,[1269 1250 1231 1153 1206],0.5,61.8,92.75
1232,5,146.8,Key,44.01,Double,Agent,10,36.0,[804 259 323 235 254],0.2,54.2,56.6
1233,5,164.57,Key,21.35,Double,Agent,10,12.0,[804 259 323 235 254],0.5,55.8,96.77
